entryId,hashed_string
828,d49c8427028c2c02c640192d425d309bc039eed96b483d854cd01e6c
829,6fb24d4c92b5a0a450a97b0309f234212be4010a379f16e70ba82935
831,d2a6b0b7a84d3e63e7f6a69259e1212bae1335bc4def87f0a69cdbf4
830,202df270ee328d86872c4fa51b32c9b98e90ccfc1f0f941d6c994eb5
833,a95b250c73117508f5b6b78b98fcb1cc1c5757296100a46c28b82509
832,fdd8cd7deb7fb5b37964b1cca21af9aab90da0c7f39b37306d3a8ebd
835,d06858b809c9bec240ed31d5755bd4ed812e1aa8c1f1503cd3d00a52
838,3588aca6a21ed451ab8cb0a242235d6385778a29f41b8189bbc1b3ce
837,f905b8308536fb57ae25e558c8bdcc4ec1a1e32ca7a39cf9b43817ea
834,0afcdbf106aae0548536e30bb3cfb6837a74318528739ca40010780b
843,d73ceba1af5ad223e2512abac865ef17ae811e299d902718992219da
840,83df77a034bd0c9c6dfda29756f0e54a83351767024112cbe5c223fb
842,3842a321d25b38380dd928f5b13f0b577f26e926596394c5cacf1eea
841,8e7fa8a9499355b1c2b0d7b9af467a1f579d70bb12878e85104e0bbf
839,9d2171e5215160fddb1cee559f69e3eef9b028d5117b6b97fc9ffa55
847,92982e94cbe6010e792e74d74aa3265c57e75fa48a72286fb08e0325
854,6117b93af05593ea651e6e8fd6952321a5746c7fad0fb041116d2e09
845,56acdcc72ecf63d6b10aa59f20822dc46c5239b353d1caed9ba36cf2
1183,23fbd71fd37abf72a677b1625a3cb9b4504b48b852910de763d59f6d
849,b28008e48076e50ed9baf1a0c2a291dff8cdbfd2d7015e765cd06290
848,9d970079ef587536ad66d09aabf54ebbaa1b1d4341b7fa906f04d38b
855,012f4e545834fca5489986cc2d1df9cdfab5f305b5c5ec4d14cdeed5
856,ea13415b8ae90e9b1531761fdb65b4215ab4abd769061cae53401515
858,e21b25917d31743b1a78cfbf20e891ff0f1b7335081c4d1215b45893
857,69d4ce53293be06d2f62cb6b0a327e9e099a1b78516b7e054ac4bdb1
836,8597c88c129257661c9ad22e0ddf8e508653d399d26c6f76217c36c1
853,4edf3367f715afc20cfefdcd7676307866c1df511c7495733cc487c2
863,2926127e9b07b1bb05d1e9c9a343e6fb7cbb47533df56f1971c984ad
859,4e31a2298ec172f3fca2d9f4a61f962e0643230486953480166684e9
864,b51f60e439d7756e20ae249e9b7840a5eb07e9f2cdfd2a0834f4549c
862,0e26e1aa683415fd5803f590b411ca450f94e0aa118fc9ea71788862
878,ca288300403d532aa137698fc969384f7cc6cc6c6de5f9cc11610132
866,823e4b5d5b2d9ba064790c75835defb58d111dd2a3a3078d61acd7ce
861,ecf4af2705d44d20f9dc9f00911fca4a137a3f5d0387209c49d5ae98
867,06584e0c657eebb600086e736d479e497c8810f5334eae6f1d4c4ed5
870,861f064d70dec913c4dc196b38adefec4f8f3d28cd103eea3f46ee6f
865,91806f96e74dae6b8a95684ef1405f34e890f78c2a87d936735f3cd0
850,27f92e2c8558723bd420e946862b2e7eb84af5d2bcfe28998edcd939
874,222e3229c0a85d50f8c0b1b7176d1a9b8f41de0d597ac52ff62895d3
871,c8ee13997e1de6960b390120a3d50872ca91f88703c6510769815849
872,414a6877a096efde69d8a10848ce11e7ac941945889c06d2e03bbde4
879,81869bc9f5ceddddf2aeacec39dd89722c6e9ef9421b5361c04c516e
876,0e8bcec05b08e9dac85c3c1a4715d14f2d472a8fcbccf5ffdfad7c06
860,8f0dcadf0a1a1330b7b6343a5c0fc52a9211dd9d41cdd1eca0e30e6c
877,f8ff9a294a8c9d5308c0a072dca272ac5d18106fa7f8d5d5338af9d6
880,19acce537411c673f42d1aea18dab6c7a6a4705a612f74815490ffb3
846,8aa5147b2b4a8d4c3ad094cce3077c8e60cac6ceca3a1286f1b500a3
884,1d41eb48b3f17e314b3905aca872ec9889305f012b7bace4e242d794
885,80655fc767b9f34f067fcf4a2a126b9379e20bd0eea83367fea6bbb7
868,99f3d00a22b75ee31169248d6c84c44c87a3c1483e1ca42752ee9be1
881,33faf65755038f94c03d1a4794a5131425fc716b60145109470b30c3
852,71b14f1f34a71ada4e9a11c34adcf8c4c1468cf85978bfe47245c0bd
888,ff740e8d5e27123a67fe0957fc297c1594868346d4056ce4dd0e3d63
883,238b6da3c8ad387c8a4f3eac6ecea4953d6529f4426a3e8cddb6a559
890,022821ce6914580d91bfea732baca4e4d009f85e4745333b6ec529ff
889,8663b21aeab9f9f045548cea7aa8caf202c1138c898d16518fe809d9
851,a489021c6a19e5fa4506863334c92de4d4a36b2150a3e0af3b107951
892,5c1138ccc42b78a6d6916614cffd3f134c3aa4cfc113315b8363bfee
887,b19aa61994a3fae2ddea4afafe73c6f32e6ebe94e3f328801708aa17
873,44b5294e330139060d99658e8e78444d2249c69c42bcd087a6177c4c
893,a93b09bb91a6ecb34dec9d8034698b60bc890432f2f7988c863aec43
897,201ade9feb0d5e4b46a328012a3762b894a925752e16c55909f0958f
882,22c41ba1e5a93070a58c2e9c9ebb314e20f456924b3e6317362e81e5
896,8d67c056eba83408ad4dbde2480e31f937f99ffcdf430f5a764b532e
1330,58d88914eabdf6cd55e8124508451260e90875cd9f24b3f240d5166f
898,6991e0134c6a14a42f277699b64a4f292b40d2bafdb2ddf593999066
900,4110289f93ae3875f1d475db7603512726746288a87e8d29d81c9d50
904,0b3c3d06d72843ea46f3ebf7c00368c8cd4a7fdeaf4d20f618e2a052
894,a8ea2105af10fdaf95220b27de8bab317eafa8e2efa12c2dfa9c4ab5
901,8dc8e15a7800a2a50b79970521680698f7f1018245bfed322ee3bc4e
902,1244e0d8301b6726a92ea8224db3d0446a5ce1c147fccb35535e6e71
899,b83bf5f11ad81cbbed422b8976344cf249e2aff1eab7fbf6ce33f024
886,f80199bbb1d194271e336111af98aa30ab6c8e5ddf7992c428da7e64
908,e78837db683f0187c5c039634374b8c223a1b2b0ed51dfd70e1bf707
891,4c43cb37f10f60268efd150de77660dacb81ce237be70ce7038fd4c6
910,7c8a260d7d45bc699ece891ce9fb89c90d38e6d4ec7af2b7f49b85a7
895,c4896b68ac4cf402d02d6a45cb8000e2c12e6dbace0e9dbe2856f846
913,426ed3d8d342d977587462a42bf30a89d240577d0f405cd8f5364aca
907,5547e15f3593be298cc6be79f6a40664bdefbd378bb45889f35a9a82
916,e87544c68c03a0cd60a4349294abf5801c07c906ef9e197d70c1745c
912,b62724f0e0447a580bb161a648cbb13d20c99ec53ac9ba3bd5dd1c79
915,f043bdb3560c17df0e95a378f3c00ed3e36863293d6fe22d87b36792
914,eccdfe3700fa33965bcdf8d5104306eec25b0f9b7605180e05e74d0b
905,50b3bdadc28d3a6365b477ec2f500ffd344451f3cc4453d6b1a295f9
911,470c1369860db7e15f48931a2a5b759adbcc53e3071be0551cf32596
921,8e1de076b66c8272fe841802b15600ae7dbfe097b36bbfbda56cfc68
922,39961796dbcc45ea14dcdcf82a9f9653bdae1767fcc02c4938c9398b
920,a0bf5372575e30fae00d7f4d7d5b9ef035236baca65ff59d2b3b56ef
924,c7596e461ba2a198cbb9647e0068fcab0dcbbe4eed259cafe0ed655c
909,cd2cfe4ad80e9d0d01a2145627bb2e342f266687b3274836766e9f58
903,d520c32b4aa04a3ac933ac2b87a6eb30a2db91f746ad00a7ba3c7d79
869,cbb35a42ea399b72714f6f799f946e9b754b0db5af22b80a6c8bb75a
906,52e99767c8ea55225894a30d5b027e531de712a908962f21c1b6ca40
923,d5e1c7a32bc44b1d7eb00559a905c8125a501873044f1f8ddd397078
929,b184154f53ebf41cda5e8536e7e841286c69184cef936f617803b74b
931,c3a3919b65544468a70dff00ee026ffd1e2fd3e9ca85969f21d1192e
930,4717b7894f345956227ce1d50ea1a47a95d65402894826e84221de1d
927,4f753443386971816205ddacc56d594dc58b6dbd920dcbf7cf4c6459
934,53c4d3a49644b267eccd7a97775cec4c029fb29f78a2c9cf364123e9
933,48864b1090ce3e7b9d712c1b968e69db76335e16c42f0606c53f2631
925,b466f112aeb939f7adbe1121f0611326647582582dedb00017eca988
926,5173876510c1218866475ef6bbc4f7cd29b877860a3d3966d87d18ef
935,f48af5fc8e6d2b74deac666f9fc6f943ea68627ce0eb09380cf8a80b
937,47d87de817e0d3d0120674253105dbb33c6914bba32c04167e875605
938,dbc53221a81d6f13c44bd96cfb7c9b78c80417b207210a33b9a9f6b5
939,61457b495acc1ded3f36670d2e516a3c9cc35cdef54b648efaf35c6a
940,9c3ffb1e56bb9aeb39237f2858c4f20b21faaa91a38f110351db173d
943,e47a0b66a0d3bc8e80b2aeecce69647d864b96fb2299b0f1c8a12acc
918,422cf59bc47834386331a872e39fbad494f50b86a3fb3d5480ffb8bf
945,02382cdeda3f5cad96bd194e489aa6c20cd0722c925d6c4dd8d81425
944,b67660df94c86c26535d5920e3a9137a2a4ccc84305f8d9b11113f3a
941,47fa9e9fbe600d9930a8ea7eb0f8f75fd8bf5dd4afca6c80e3bba3f8
946,98ef9bca652cb6692532c8e4c081633ebced38f133e5f9bd75489672
928,d34c64a8b5c0bf02835958c30356dad2952161c83cb849dc953fa473
949,150983d92922317208cccab593b9a2cb4a735f3b8696fc79da660b28
948,494003c663d5cd2fef1669a9d9a5d78a5c6220698f76f16a29ae1af4
947,53431883d5a78b96f8130a992b5c7e52f5dddf09939b45ee5d10c43d
936,e455a9e21ec2b46f60cbd61057c8207e2818d8e3279d5eadd3e258c7
952,c905e843d29a42d20129d320eb281023919f423fd6aaff638448c129
950,e44403cae89e6bda1258760c8ae23b431bfb6d280c6f3d1fc7368535
951,7e49fed5d65f6f4048266b8db58f2808fa47e1c3a9cec8e52a149f01
958,b130af8a66499449f96cb9b136b1431e32d54c8e1c5ace84840245c4
954,deb3d5959a05fb2f37a7d3eb19c031007eca8baef170ac8626d9e58b
960,ceeed05b782a551a63896ba7e6d6f9ff801dbd1da3821a8d6c2294a8
932,91a0eb9235bb480172d19b21d0823d6b39f52c549df203b7213f8345
961,af176cd65d8a582c82099f7dcab7bf14b25e01b43315b786bca58beb
956,90af1f71f179f6b9b08a02929fee121295b4707518d64f7196d112ae
942,fe999c9f6e83002f7e336266f767e50581f971f6781f7b0de011044d
957,980478654e7d0a545f0b9f488084e0893f53fe3ab6dca38df0b114e0
953,6e8e4f6cf6b3e37d5d908f56dcd2ceadcacdfaf69d844dbe7f5c657f
964,25901b689a8587ab417666320f0a5bd13616896eababf3bc20cb9d81
963,90b9e0861dd59eada9367360599220ff77eeffd04c87d14ca6216c8a
966,7da95b23bf4195664f5283ad9b4afc55b0044fd348f186389a37566f
971,a1450d8664f83542178669b41ea68e827d713fa8c175a259dde08fdd
917,641020af1d13dbd8fb7f3949a28689fe0ee2f87eb710e7d98386057a
969,b6a317b0d122bddb0304d97afbf98d7d2edb4a95e5cc0cd5553c8863
970,1cafff2e4ee22a089cd70b98e6a6d9031537e39f298e31c6f3d4b192
967,1ce0eb5f09c7e02d4e0cde133c349534845a8f1f903e1e9b017e1770
959,3bdea6b56bf025f382f0a382ccf41d04b47360e5476c901122ff2453
968,d750294317306c38d7c5930c334ca38bc4e236d6d59fafa4039054be
965,17486f396e8698a4af17d2773bba39b432daa1ee5a7349c19cbe437a
976,cda95ab5ed4932399e328ec1eb428c0389df6f9e5d4096fd1490248b
977,5ec12576bce4df631e3631463ee612c7e1cceb40a2c4c9513d6e0131
978,ab9cb5a13300462f25a8379db4c0eb45ae10784dc1bf98618e51fec5
1979,54afab5e7578291bf875327c0392de2e6b67c494e39048f7d2a0568b
972,4108ab89b7c837fdb8d22a05987e823e8b35b0070e87e01f0b502a2d
974,64724993752cd3a2871dfdf77684c0e2d89e607f8a025b751b044108
981,57b716be5b279cfa02ea9a6466714ebe38c8a7eebbf9c30da6c67e92
975,d0fb8a828d94215cc2460a503b90ed5f88d71f6918583d8de3d5f794
984,41739bd64ba92bc5a0e5ba9cdb4b19815a1f5e362a27059ad65b2099
979,d10619b668d87ecb590bef5b5c9f9ff45227920b6453dee1299afabd
983,2da16668e082446b66519a088278f60646911f7a5f0e1ab78afb5818
982,45674245470f0018522df20e410de215c2ddf501bef1c22d9b7197dd
987,73de20010fec7e63091ff59800c83a6438c5df2763ffd35363258418
989,3489639272db2a193aa0b8aa29ec96cb01f7dd36880c3d8a6c9870aa
973,f3bf577ed2cb4396a86f081df52442425af33c7bb80ff8573335b246
986,a3bc8b4892749f63695167a51306179105a9ea5589a52d0094bdddd6
962,ba60fdf0dc54cadf08d7244c9a2e86551e5ef7e25f5ae15cdf26f417
919,46bbcfb0fe5a2fc5584f7376620e00c10bf062213160a023890d5045
992,14b8a62a96935fb3a972879c1a8570a9cca6e42e68f8126c146954c1
993,a8b687b64d13bcc0c97935d74254d633898fb462787fbe6343571841
955,01f4d665badb075d560f50b741ada6a1c3bb02e4ffcc605725d233d4
996,289ba6c6da7ab59a28d8744fbaff39bb6e43947b6f2941aa2e2fbf76
995,8ef38c1698849ab8bb354f43f4c4da0ee866bf0e43bf2d38cdee9d63
991,85e8c8f057934b86a6430447fcbebf64e6ee5c13e181e24ddaf821f6
988,74e80ef27d16a0dcadb26ea3e7157992c5aaad7f47e6b98c648d480e
1003,0531d6c01280a0c49bfc72bb278d22fe97d3dda876aee17dc3784001
1000,528f9c200fa319ec59514107b4d432e162daa48af993de72a04f2143
999,17fa4cb15828687b266b50154e64d3ec4d9d336ece0281b71f465c70
997,e4d8690164c867d5de4226ae361b787088dbde7733de02c27ef5fb73
1001,2edd3dd3fd0c87868319f44a41ccee296fd9ecac4b02e4e3b62bdc19
1005,5bafa457497fa6714648cc5b9cb59d36caab4d9a85f27b06a3acc8ba
1002,916e16d270992c30ba71eef9e4fed7353bfb7802eba4f1b5a48be858
1004,4fce5c3247b8ed405c9e54596ecea3bd6635b8787ad40bd6463d1f9f
1007,11afe5d248ea52adc286e24cd46fcaa99003231be60cb38b7dfa25e4
1008,b67b68499cbf1c6612b2b777013ad16f414f8eeceee3ae9dea632117
875,f82a656daac85bd0868eab343bd545c0f611f51ac750b1fe66f8fe32
1009,b761a7841c067e3407a9b9705e95c51e72c25cd8f672da030395a90e
994,0b81f983d9f4abcd9795121270cabcf9126d97ba3ff053054033eff9
1011,ea2ee984f28714c972f91a74ffad2da8818321def94496d09670498b
1012,3e766601c89c917af0b872a25bedae776c0581fc9f435d059db1eaba
1016,5d0c6cd67746735808c19a604a5bc9d9f2b219807ea958c96c71d5a6
1014,a9297174a655b46858e05c97cf9cb97396374cf74c41e006fd8a00c8
998,1fb9bda0f797da7c5d9915a26ba1bee7a8e68f3bc9b03af0e41e06ca
1018,1cd83a4e33b833d4798cf16a5406ddcbda0a28938d7b9bf05f47d9b8
980,6295e8094e037b7926f4af4831acbe8dc9af8759d23c2579be48af71
1021,a686c03148d256cfa395a65a282abdc53205528f324695b00583997f
1020,297abd5c5790e652fd6dbc82249c1bc8471dd4e00f87e07dde1cdcb6
1022,7520b4ff925e103f412b845ea9bd02aa988c2dfdbe07b5da86d2c7bf
1013,94ffccd210a007ad2771d68b672a36183fa281ed5d576bb769aeda94
1025,97ed96963ffb3e24da9ea1470c8d73d1dc4976fb352487eb3608b39e
1010,699884f3eaf67fffded36efc074c64268978f10608478176b47104fc
1017,d232059c7178ab23c04aa7d56ef4d5a84c94d5b9d101ac34ff290dac
985,cd91016b6a3c467e7354b371725e411a2d2082f786abfe0fc74b8893
1029,98c21dc6b80dfa28cfa522d1ffd316eefa61b0bbd1063843bb68daeb
1028,f55ccd97d5b7d97e0dcc1c48f5e6c24db6beedd61ce30952644d21cb
1031,357dc96cbc21cb2f7da2b1fb402dadb9589041686ce26537978e16c1
1023,7c7fa7a693cbe305ba82fcb2ad45342f8008cb604e776bb03925107e
1019,d6f5997215875ec7b6fac05c81d42fa56a6a1b9309ce91e0b2d06391
1027,a7a32b59dbfd679154b146f23499a717edeccf0b42448b0930a480f3
1033,f4e3d05941e8b0d8b64bb557325a0b48729a3a01828054bc685e46c9
1032,817b0e0bda19cbcabbfc837e89d140c4bea57bbc83009a93e2d4b7cb
1030,65df3e8f1198cdfaa1e15556dc403f276ca71e6a10106462661ed91b
1037,924df59a1d2d559affa54d56fc50be5fa7897d1f3fb26c3d493138dc
1036,1f0792f1bd2c4e302ec1549e2fe067cac694f64b1af1a0c090495eac
1039,522f2cde23b37a94c7523a8d115948a3fedf35c60f3e01c9b8db4636
1040,5e7130536bc7d06237affa6dc115c7e24f8d9d1bba615c36dae541ce
1042,8529fd9023e5c28d9a3c92cd4950d5eccac54425a35b0b0fcb8d71a8
990,34b1dc77f37e7114fee9381f0d6b08ae9230c7ab7faaf3e4ac2cf138
1043,59cc640ab025c32f783aba32347b36a019c44c2fc57d1337479ea528
1044,f7a6161ca245c4224136500845336c5e291e57d1266776db76ab34ce
1024,d04c1853573ed62a2fe47b1f5a66975b03ccc76228abca7bed322452
1046,45841f7bd6ba18c7f4abaf5da8714655678545a3b9ecfd31b44a94ff
1054,0b27e4ca018d2776f3ff51930caebf4412673f07070f8186f7041685
1047,76ba7a1f80b389181e5ccdbb618bf3c539c80e7870affcf4dfd7b962
1035,b63c37e9490b5c78e5fd3c45150a036dc0f5fbf0be5fc61e69c20165
1050,82474b4c597d70262b7ad1a60d23f2cc5b8216e40e09de463f9626e9
1038,24e21f3e2968df2a3607cebbd95ef65c2f7db7c94c1e9fc2630b3cd1
1045,863f0d23e212b838e79b2a4ea216d8f541108149d56ac5bfdfab9277
1041,588c001406aac965dc59d1992214a9db74cba0a840f1ab8ff7289254
1006,42be6c4a3af2b42e6f3e2ee9c14bb130e5b5c0480d58ac3b580ce9dc
1552,cb545dbc3830601e313008f853ac5201c36b10fd4ff705eee197cc6d
1055,c44c1b20134ca4ccc69d1617db5a723dd8e592c75edb5ad6f1f59c05
1048,f805bba5016adc2739392709501631d926e38d26f14bd57437229c9c
1058,e086cd88f6df182025efe4dab8e9b5ec08803ed9ba75ca5cfcd314c3
1053,49d08ca4cc5812d9e448f2a6f26fea8d2b7667456cec533e8462cee3
1049,4ac5226fffe2851f71097914cce78cd157ce0da57f758a57e9b7a47e
1061,8fe3ad032d26ec193535a505bc86905bbf62085967b988edb6de9d1e
1059,1cf3e6ba96d729ab117cfdfc418afbe589324d194dcebc5056fa7753
1056,314f479408637cb1c730e1d284eaeb557394c3e710a60482584c792a
1034,61ca03d1a939988073864a426856d9d87e4e097a84c16fae755afa3a
844,a4b86012bf72a1e1aa90fb58aa665d4941e97f8a906b6636527c4d80
1064,4847816482b7ec78e1b9a176c39deb384af56ccaa895e30e158af900
1062,0a1b54ceff5d2bc8c22566ebd600c987b6ed028be4c15e304878f5b3
1063,ac81d8fd4a0ee43a5c50aa08acdd0a42cabdf2c7e7816468918f2a9e
1068,aac6da3814f05152ba9c3caaea2779dcdbf5f75c9e5cd7e56801888f
1051,2865c0a64e593613619f82b0a61fa88ed5eaaec48a5f52fff37e8c3b
1060,4f562eedcc4c4fcb3cb4cf37c66c98fd46e57809fe85b894b4337847
1052,98072462314fbf70fb37031b723cb5af4c413bad8575be7403e7d9d9
1074,653fe51281e72963b09ad4c2b6f61a487516473aef7b75c3cace6bb2
1070,b2dd396100cc4a80d7f8715d8ab64a39b102742e927f40c4c71fdb66
1073,69ba6c0aaf482b65fefd32347acff8677438f53225ff6a51fc58e6a1
1066,fe5ca18e207f15a0b750c15402a63cae424797d5793b84aa675c5a3a
1057,310ba6dbb642751cc85ce5ed55dd98441fa55c39071d0ff9e388dee5
1069,8860f7e3ca17894c8ccd0a5191f0e65d99a4bd0f92225a69afa6d32e
1077,fd077f9d401b15bcab91e8d2908b29a06c473982bfcb9821dc152dbe
1079,0389cb35f1594616c671bd2f3f141ad0f48f99a34b9143e53b61a694
1015,10a6eff410c6e2f3f16b87c4ab80531533e69c9042338d932f48c3fc
1072,a01fd0e90b8d5d6931c0904fadbb57339da42c8d4c358409470ede0b
1082,01e75261b6822662c904ac42f92213f4935ce0caa48c9773adc86fe4
1078,6122c5973e09cbb3d5aa1b7a23f239f2aef8d628a637cbdd416a5091
1067,27e9ad387e87f7b50f3f860321475172b4726b975cd7d6407531e32d
1085,55eb4c802fe9fc0a7e0a329842dbe65bd15db33dfd2c36b899df9c4e
1080,944dc7ad373712f8dd1686eceebd13831da31fa65f2ddf545d22061f
1075,c387565c07383b6abf5e10326e2b4b48c5de279b37399835e1fb435c
1076,21f917d281da3a03d90edeba37286a5226deafaec1db9d0c31356472
1089,db3ce39965f628bb513afe2ce0c5474e3eb9011968a5f76ac373ba01
1087,a4c27812a0d12642cb93cac6948b1e15578c3862a61552c264c9957a
1086,296883daf524ddc258fb1a7a554ec559e806394e2019cc470844b746
1083,17c2571d1040c5babe1eea44ad8d855b76aeed81370f73d02e006f0c
1081,23dc962c8f57c6f956963e332adc066df9994116eafe128155774989
1094,e99bf734b94c018f57eba1d7b2743f1c38d2555e4cd89cac5029da8a
1095,9b2603574337a4b61145b6bd938a0e3a0af7e678537f35cd38352498
1096,a597f6325d7286df448e9b609fd9c9b6f969d0631fa952dd223e8836
1092,6490a1eb82192bd525d73a74f37c977a4cda8e727c31475230606b6f
1084,f81769f451c5fa590e9e791d872c9319fb5b3d766a0d1c070d135aa5
1099,b4465945f4c353135e5dbd93f09fa13d0ae00005e8e193d70c61e36a
1090,1a8bba0d99d1698faff8c9259896f8240c2170d0d58e68f9d2569954
1091,9455f4cc14be8c9ceea6ee5e12f0802b04efbe7d051a0eb2cd979760
1098,eaf4e55cf358768d54c6714d0cc5468ada2ed3cf156e04a31bfff0ea
1103,c96df4f5eb09bf616c690402d3dbd0ab24a01b1834d25f20b91c191a
1102,ab1410c44494085ada0f2d180cbde4c115a1ba0867b6cebb3acd5862
1100,eedac80318a70a5b9e7d6d00b92820556ba3956697a9d4be7fab82e7
1134,c9c5a700397751a91294276e0b125c061a7bea486de5979d2f8e19a7
1106,96cd10970d531797698b821e175eee9f3cabd838dbe4a0a9334aa6e1
1097,a678dfadf55ebdd5878a1724aa8bdb383b32cc172cec5f194e71582d
1109,d4fbecdaab9de25354577ec376f128cbef92221edaddc77c083d1d07
1108,6ed19e3e7a88354bc81901f9a42ab78de309dc0580ee6037810aeb9d
1111,f241e4717d86f57a7bcf35e3418f688cf854002596d3a0352a263a3d
1107,3400da138e978de8529c28dca3e0d32de343036f6e8cf56fc118dbc5
1113,6a196a8e56da1c638959275553f62dd4bdab6795d837628696fa9253
1114,ac094bba7e9fc7f405a93dc00c8b806a06a7cdb88f157e84391e480d
1110,2436eea6dbdf614ea8f6ebe7d614917a04cabfb49001520e79a66c67
1104,0a3b1e069421b7211ce601b9ea9ebc9c2e6ca0ca98d0426c3f3d28e7
1116,2ce8f2bb0cf9a86163a9267a7f02e8e586295436ece248a3e589b21d
1105,47a0608e01f54df10cf483099229deaefe035911e084130739bca543
1118,c7e2d94659d2e1627105d62892927ba361307d549b6f8a3fd4b5eb6f
1026,3236501e558918f0190213c51499027e40a83fd052e274de1b7208fa
1117,64ef75d8cb60b10111df865bc2f81be2aab978c4d2eea7f816fbe032
1071,8de06a8805185d369c58872a9260def1850548a9b07d5f6b94ef37b1
1122,b57155390b73207e34523a9d35a0a6bc85d1b7d97a0d2cf512bc83b2
1123,5a9baf9ae03e7198fb2b6aaded9a3a10e54094c63856c5cba86ee7a9
1120,0c46d09e2878b6ad5e03beba759cb047ed6db69929c027809ad2f698
1119,ebda07a4d25b4e392e4f4f7b9d1e7b0f46517b82fb849192c80c827d
1127,117f07ae0d50b364b625cfbab9d3b3b20688dd63bb9d1b879df27c48
1115,3412537ee4edcc9e22a4be1c5f0aee018cd0e89c2a68261a9a5347e0
1129,f2f3f9fd749651383b2234878d01b690ac2c513a4994a9ad582f47d3
1128,f3707f1cba0d4eb2fececbb0b7407b6f57a27219c113179dff4b1fae
1126,883559a093eefbb0649a5c8299da805dcba37a3b0339bc4931108519
1131,efa33e1d9dec459594b8c1c1c3f6f9da8c14640c7e0033e056982eab
1130,09b85bef69a3259955da922318b891448a9a89a0b6a7825bb0f34641
1101,cca461a12521b401d12f59341299b9de5221905a334201dd2b48e285
1088,f006c9bc6e348bfb7dfc66e397415d7fa59ba21fa7b4f919fd0aff4f
1136,ba4f1a7d9a562f3b59be4aa20f2aa86d02b7faad46b842af1ebb0373
1133,6bb17010c0de5ee3c0c09e9df8fc9bc381e6ef818bb277cd48274d88
1124,3daff93de1ba1544b1f87ff2f28f0857d931c4ecfa3d3ba330299a54
1137,c9c810df2b6b2dab0972004756d8411eae0b7a6b247ee30247a6d022
1132,e9935f96d567666d8cfc277d0ed69ba0efdbf03ce407b08c73f7a280
1139,fb53030a066b68dc8411842c46f4a3fb6e6cd5db4857b054f7732c90
1143,88c7638942278dc94f1083b4768dde6f7a98833b2c2d29a9e4b54cb4
