entryId,hashed_string
798,d36212557a09aee1acd24f34127cd62b
790,c019ed5bdd784467a80816dca5401f9e
854,f66050bc7daef0c8a47f6f096ca8c5c6
807,bb77dedd01a743d2625d916b7550effb
818,82dd33316558668278a7ef3425903164
835,1014c82a58f54ae86166c7b80231450f
815,597e23bd0b317791217f5e4adaedad87
808,a80ce364a04ef8feaf0d449b070fd0fd
803,243c78e712c2ad0747217489c29697ea
805,359211a592141a82f886de72e9ad8003
804,35d2f22ba0cf8765bc73d7bf7b41f06a
817,fed1ba1b400ca1e20df4289f3235c80f
820,5ca37879287f728390937726128b6617
822,d69286b83ec4545aceaa9791ba84a33b
837,ee274dd2f7a893fd38f355a958b7e796
836,a628a007ef41cc47e01eb9d9bb37ac55
878,9ebebc8bb65a59787232935394075631
857,ecaab2cd163cd975d639929408243ff7
855,9097554cbaaf630892f9cec30c645e95
850,7130fbf22d0e5ee899412046c292306b
852,497ca652e5ab813cbf05d618e231ff4f
851,c17acafeca68cac9f94bc8a6b919fdb4
864,38de46afac95dc33c280714407c520fb
863,a853b5f10ec22b92f267d1abba62862d
853,fbdb9856c71925ba1dd26c6b3c6681d0
869,d6ed1ad9d79817288c9ddaf91c55c4e1
866,b577612f3faf2aa4c85c541b4dc5998f
870,f4a2aa52ef0807d5cb83394d2599e7ae
865,5e95ed65be07c692a40794c85452fc36
859,eb4d799b0cad0b7079f816a5e368f313
856,6118b0e43fd6781feaa3ba629f1a15a2
873,f0c060131d74c51a3a1ca72d2942e226
862,4bb663481e2ae9fcd25aa37117d8c633
861,08b036f092ddcc082c606fd96d776bce
876,57ddf702e9779e3a4a3fac89a98ca722
875,b54b1b98b03095f33f28b739ed087eed
871,994875094def6dc9f7473628668c3f73
874,079927434fc834a378627f3114bad28d
872,7780a5b6766c0a12953c311146cad9e4
844,82c0b122c28d262f2197c4b0b1571387
882,2ce3288ad9eb614400655cec19e8e020
884,c9e6d576a9c400cc0811917611e67d86
883,ded3dd4c3515b10bb2531040237e60a8
885,a9f77206b48773132224803f3cf4df60
880,37c0cebd6e5c27113bf36abac63aeb4d
867,bb2215951b387226903c64ae5987b340
881,8a2429f8ec6d1f72d5035df5c5fc8be1
1330,d2049a443b4d31c3b3ba52252bb0bb6a
888,0965e787febcd9cab451600ac58d4e2c
889,3ecb7be56dfda0ef717a694236b7c2f9
886,e5ff96737047a7629814fe567a9319aa
890,d3b190d632a58042782c9ec85545f349
860,3f5107f14f330cd4c9ebae3f855ff6cb
891,b532004390dcf6c35081fe4e68993900
892,a7ad29838e75a7bac29c4f476f042c02
894,32be5896f620d6d211fac24cd0912657
895,0a22af6c6e0fff11ec34a6505f3a40f5
896,b03935b9a4567b9ecbbbb26539bf65fd
893,2c287efff81224c0d5ee68be158f6ccf
887,a75bd776e6592377018d0bb893b82704
900,c58e1a46dc3fb32a0f6017de2f632895
877,2132e3c001b66448c5894c9e6ea18719
897,164f1a8396578d7551ed57cc2155c5a9
901,203af8b700f0f1b9ff001523945c2daa
904,a9d29a723f8833b9cd4d70ab55352bb1
903,d6252a1820924e9e336ea491c1ad098f
898,baa2dff2aa884328d33ecc68adab2161
858,e35edd1cd074f2dea74bf3c63509baec
910,557c5d544eb51331a0e2f9a66be8eee1
911,7ad28753879dedae98eefef76a0e1c25
906,27fe72962dea8818b430410c51ad3fda
908,cef7a5f438ed22c37313e5bc8f49a587
907,30a4ede7f9ff09307d81bb362aad6eff
905,e8361078360490a49c5587450176ad75
916,2458afd5082ec755b6b112ecabb87528
915,13657342f445f7a74e818f88e2f8e277
914,ab5a36f390fce277301813445dc3f01c
918,bcfe89d15d8668327e08e2572984f7e5
912,ba54322338a08a7594eb6c5772ce0702
913,f2efab5f721eb6e3bd326159ac4af379
917,cd229687a1d99778435bf585fc0ab542
920,0f56fae6cf91e00959af5591d34f10fd
924,d05ce32f7692d0e9aca75de8f5c08dfc
921,ee8e1ff46ae6517091611614bdd334b8
922,b9ee9376a396d7fc5f39353e94faee4a
923,a274eaf34f129ed6a4b5f68ae3880494
927,d97b08cefd6ca4282e8fc9156c8a7acb
925,5de51b742c7538d48bb57a4c472aa3aa
902,46dc58ba68e80b140acf51a294d8d7e6
899,7c3b0e846886e7b9c1ed271805a20c3b
934,dea19df66f3c8f39acd2c589c7b11ad7
932,f29544d94e0ae57b2fe5a3ff6ea371f0
868,0226b27f075953f64eb83126d4614f0d
929,03a486ca81c5571eaa6c592f08d2495d
933,126df651f2dc58603ff7619b355c7ca2
937,ddc50118e2d81723655ee428c1378015
936,1c8dff21ffab777bf1f008cea8a05ff1
919,6bd8525ca9bb2cf20a6a7758f061aa12
938,2ab305c563e9e2d1f4369802d17763f8
941,c505f2980b05aaacd7e922085cc6475e
939,abc7ccceefc048c3abb76af453b32a10
926,45e4e673bab7d5712e9ac12020bfd3be
931,e0d461e38a1623c3c5b747fa5a612906
943,4e3ced1bf1a9d8791963e7ed76f44fc8
942,5ca7ebe68a3fa9a5ffc8b9fb1c44301a
944,80274b333bf14b0b3547b3eeb80d2709
940,ab3f51af34f49d2b5a7d80f5b8d0c157
945,6cb6c05b663a58ff60d08e6dccc9c275
947,06313c2570a53d9b9f0728486dc4682d
950,147a716be50028c78bd107e7de8df35a
948,52778a14c085d355161f47c81e54ce7b
949,619b9a21cb0fda00f98009891db36c3e
951,116525adca023176b5acf4ec5d3f1cfb
952,95c6c089f8e57a55a4fc4f7142ce0310
953,4e530109b9705b7c24376525ee323f9c
879,bef9b81bdcd20f6895fa4ce1c63de8c6
935,6d742ee279d71adb1b1c3c2545304c8d
959,7cf7289866614eb1ba6397a7abc3cfa7
958,9cd35417ac48e23c551e9e7849477eb6
954,47706fac2f4c9429f92e174455dbfac3
928,6e5ea970e9b3101051aba57e4d57fab5
956,9a87c2ac60947dc15b8ba4abb3138332
971,383f8ea8419c9c79cb6c4e6e1f0ca72a
961,041b1ac0057eef80c83dd65fcb86b3b4
963,b3780b8ef42e45ccbab5b3622e6e7977
965,dbdae2bb571c5d175eb898f9eead4ad8
966,3aff5cb21664b924999cc4534391d694
960,1f046687af0c8230439454d86693f3d5
962,9d9e724fdfd7b64051e4d37e131e7342
909,d264bf7bed4631c7c579252bac4e95a4
970,71abe79b5dd72da9db39abbdee2a323a
969,770f1fda4ef96885ecf7306cb9c23759
973,157e8bc66baa425085d3e5c59a0876bb
974,d672d6a50d845b12216d61650d06f505
972,71c267c2f50e0a05cc6500af830881e0
946,481be2c3c7e5edc7eadc3e1ddbbf38c6
979,851f69393bd10886a215f8048ff3fd83
976,be3b48b3e4fe8114e791a64b2ef67824
955,c0ddad71ef30afd7100ec73465eb2146
975,2abe2afe93fa599549f5217fa9c370ef
978,f1420ffd20352d242c38a6bf468527db
981,cdc01c52717fa793467f518cc92b70c9
968,73ac1d1f776cf3a5b1218d7a92e6233f
984,a843efe168c6b2ae078934c341597c3a
983,5f4bc59e459fd26854ff9d1cdeb1660c
967,c907b0c0b5b09a51e4dbee76f1e7fc56
957,78a500eb463eb28c9fcc43efc82dd2da
987,0e42d1f899a38a3032b4286e5ed0fc63
1979,e52797367805659e8767e611f77ab258
977,c4f28b8e0fd6be3ce8383e4fc646d81d
991,a8e5f68fcf86b60e92993a15499f3694
992,0c539c854565bf25ef9dd35e5f8fb28a
1003,e953f87136ca83637f0486cda03e0e10
994,6b68942a25109c6bff51a56e570fb267
989,8eb6f57f2954a0af5fb9c9bbbf74137f
993,5bcd2e28dc7979a07ae88859b79d9dea
988,6de2b29c9734c086db08e2db1dd22ee8
996,91d0189b2f25ff33c5e0280197d28b28
995,100d85634ddd1fd3965d545f89840c25
997,6e1aaf04b5d6ef49dbb34b0f465953e5
998,6a7ba0e6e4e4304058557062278d6fcc
982,ee86ee8e728591a25331ccddd3c31e58
930,978933fb03c2538eac97e589cca27ac6
1005,cf120479f660ae2bb604515a06f0f43c
1004,cb3cefb0d7ac015df743f2e854967197
1001,d96774d711b886e03b179a7f1745a8bc
1002,5b3e28953ae0593f1ce2de89b5daf5e3
1008,df9926ba20741b6932bd3778a172c6fc
980,2f230ba8f00e940420688d8d8160c2bb
964,19929d47fccba171e075bf921ab9ba12
986,f96dd93b00092ec0b730daa1c3aa64e0
1013,1f9a6ac8ea1975c2f08f7a7591e97d82
985,5d8a5163b785f3f9184a1f2ad5f279d0
1014,79bd15515692f60ecbf8009e4a5c62bf
1016,68a5444f6c9c76cb80dafa2a699710e3
990,a12dc4c4438086c0ea8ccd38fa386ea4
1012,b9bab49c6f209ebf8f0df90ba172f06d
1010,d530b6e473b92b262b79f797ae3c9869
1018,eb5d672ea916c4287c2aa3e0fb972611
1019,17351069bf2e44b98fa1e60080f0b4dc
999,71b6bd3e1e11d6de0c0f3efe799829c8
1022,beb7efb0bd14886f6c66dfaba26fc6a8
1021,01c7e4e9331a90ae98a70424a21d44cb
1024,bd6650ca732bd58ae7154c706663b549
1023,0a58a25037019e49d72d1f887983baba
1017,838d7934547647e2dc9653f5243a0b90
1025,8cd0a8e0417a7fc282028d542bb3e522
1020,b53e4f0fc66033e79fd3f1fc4c61daf9
1029,9671d0097872711ee096dd9879b9ed52
1028,2e335affbd645f0eb0ff157c0985b8af
1032,b0be002db31f6527042ee783c7c819c6
1030,47b173fb74749c712259103fe6c763d7
1031,dd87fbfd60c860af953281436c18f2e5
1042,c321960f5891cf631dc8644f458aa55f
1000,316e56b1940b58e70fe565d8ab8dcf16
1009,e7dc4476c4e08c349f4344fb6ddea311
1034,c6534d6e1a395f12cc34fdb7834f91f0
1036,d23d34d64fcdf5ca8ae6620de33730df
1035,5f911155e00bfb68da27788b73052c75
1039,25fbbf015ea8f5b687f0e4589b60d73d
1038,433dbb82f6a5559c136bbc3ebe1cc0bb
1015,72c233f83776497f3907e14cb6589302
1043,79003c3aac528f868ccb1a3dd762876b
1045,5fd26abd1a4af2b77905d612d7164f14
1040,cc223a891279a2a97452bbff991f65d6
1047,a83bcb156a034e3a3a253714999b4a02
1046,487735c1a43d647b0fdc13dc458ccd09
1044,f25d647c69366d88b635a4fb34bd43b3
1037,f93f6f71fbc2503bd77154b0e2d3dda2
1041,b529844c7e7cea5c2532abf4a15bff73
1048,7ed83b9d65b4f328ff43f83c90a30f92
1052,d4e30da8a5c809d0ad8757c0735751de
1050,1e68601c92134c4f60c4d9fcb0ebb509
1055,9c7deaf513565c6bad6fe2f63ddf7fb0
1049,b07df9d99806969fed23e2c2bc96b522
1033,c1834ea84161e899337f5b72b57c2b7d
1056,06a6794ba5184dd27cef549b004fa112
1552,cbe5a6628861224822438497dbe710d8
1054,32b23c7a629de0549f9ee5c19f7496ae
1026,239b71d3bb9591c780bd835ec4edc819
1059,dcb5999370cb3c0c3f8a7f5f69681ca1
1061,bc0beb2a3e04dff03b3d1c7ffbb975e6
1060,caee3f21c8e6d136027e739d9d52220d
1051,d2dc1b837577013b5096eacb6f28374e
1057,c5035e18518aee973647311537707fdc
1064,6c42f8971ee40d52b095be939d95b8c4
1063,3a436e500edb449c4faab4ae8a8ea05f
1068,f2ca33c037da55f63ab7a486971a6338
1067,bff6a481d4538947af4bca3333da0e31
1065,877df8ffcf472eefffd349dba3bfe375
1066,2a68c15fc9f3ff8d0715eb3465b324b9
1027,84377fccc73d4db037ff456326d9b0bf
1071,0dc00ec2bf169cf765abb9028dc2c972
1070,b96a1313a26a0d488076177f1e95206b
1072,abe4b443542420ce6542f3734b570fd8
1074,44089c74c894cd5d72bf6346295259f3
1073,532ee6199f9fdd2222bd8c30522e547a
1062,c15de3caaf525167a4cb5718f3e0994f
1077,cb552b5a00e868e06aec6dc77206228e
1079,510b3da30d0513899e4fceb02ba5e62a
1078,7099f154c8068a576e935c170b4f7725
1076,b9ab046ebc659519af51f04ff31b06a8
1081,2aebb7c8481566f730ededac3d504f94
1083,7b070accd8c6939095e22d5c25f540d5
1082,bf1b06bad9f192eb2ac4329ae661d3f7
1086,34905c1dc95b1421855b0597f19fc99e
1075,02a883bbab534901c32db4f48c1418bb
1053,b440e11183c7d852ee43c1c0607488f4
1089,303a32972e9ac8bd0db2150559401123
1085,e273a38ca22d211913dd1350411a632f
1084,6e0d8474263c17367a3487299b4c2350
1080,941340020e58b860f16918031acd9a43
1094,ad5d4c53dcf2525dce8e063dcb0c4c2e
1090,d41a5db39a5e07d1fe1e0a014633dfcb
1092,1ddbdd495544be5a54e93b6131fc4c49
1096,e5899d7b2721c12cc79f828b230c78bb
1095,3c43f4c21b23fe84e5b0d8f574cb2227
1093,dcf4bf8c12a744edb60db81e1f15356b
1099,4d67e1471681ecd8d5419714ed01eb37
1097,2625c266ed3f45afc40eb3e801f1ed7c
1091,e195862b7f1ec08fc6e1153d82087577
1058,19eedc2776d7f95cbd9cb919224933f2
1007,a21eadab298b15142a97558af6e2bac3
1069,c4748699210838ec3da518e8ad5647a0
1011,9fa925d6f333df7745076bcbd0347da6
1098,645f2bec50fc80b84bdac4b2d59a5010
1102,748aedd07b8e88f6dde3830d1500abcd
1134,c42657ec6b8f1101c9ce598e42f530e5
1101,836553aba3edfce9a4a51dd5179af224
1100,16c67480ea35d42c03c7a7bb5e0864ac
1109,9fab05646340818ac7fe49005912ba13
1110,da44d5787dce46dde99f7ada8bac98e9
1108,ca069a678ae614221fffad2b89bb9f0d
1111,76bf786fa236846e16395ceb341774e4
1107,b22d7212e2ee58f66b5e07de5c3224c4
1113,b9f1f01e591fc75f29eead1d66862f70
1114,ff7fd587ed8d08bf8c4352032f0cbc22
1103,83f30c26e0dc27f4ec317e230486cd55
1115,ef2f274cfea8fce99b3188307ce6c1c1
1105,ec9ce5b8663a3c427a44d21aff545991
1104,52cf2c2df3fa936e4a6d53b58bb87d9d
1120,226d88bc31b5d2def4d7f2236fbeab37
1119,f5d11a8b28e819330f4c4082d1ae4601
1118,a6c2691f6a3be19e798d0c203985c4cf
1116,7a1eee235ad8c1012ad94c30950add77
1106,42fa045a858c98b1042aef83306b2e50
1087,8bdd48542bc3ddeadab11a8ede0d0f5d
1126,fc6830351e70dffe49bb0ba4288985f1
1127,844b48c3b3305694e1833c5acc1861a2
1112,d8d07d3383a3895e48a0cf53ffc5d349
1125,b451c853d30ec9e444ea44e97650cd55
1122,d89a111e470e32b7f21fab83abec6439
1123,f72e14c97e76287b92ca7aaf8ab8c1f7
1131,29fe9256800e327683954be1493553e8
1124,6f4b8f5d5a646e54e98ab033b5232204
1128,bc230ab341696b70270a3eaa5d86a9ab
1130,19a53475f8b5d3142ccfb1c269bd79b2
1129,7d074a3a22d57bb179e15088a01d01c5
1117,dc98995c1f04ef918043cbfeb6622d64
1139,9e249c2f7ed8fcf7804de056c9639f4f
1137,e8efedf489f0c3cf974e2132d32e31af
1136,c0d2f07ff3fd1d952496ed1a5e3933f8
1135,daa9782b3b93cc1771d64cd4959ab127
1144,688905f9dabab9277490e3bb18de777e
1132,e11aca7360ba4664861a31057bd0270c
1141,1f4deb039fbed0c75ca28ee033bddd65
1140,b8eb3e2540a23d90aabaf033fe9ed9d9
1147,695e0caf5eb239518dac2ef6a6e61e79
1146,6c267a900a3ee466b5d9ae61e5a3f303
1149,47ea76279db7b8485c47f5dc603c606c
1150,94d085e4030dd4245c2a89329c4dc132
1133,44d87095c399c76635bed892beb8ea83
1121,95774dcc6d116f320bd9108996387cc9
1142,a6ce2e063802ef5923c6ec9dc26730bd
1143,41eca394061f535ec48352a98705489d
1148,5b164af48a1e4a6a91545e99cab381aa
1151,287a2f9c28b212b3a85466c1d07a7523
1158,6cb52ce2c11e9f2dc4f25d07d84838dc
1153,7822b99c0ca8b4d4026d779503f57b71
1152,92399b5067e3df45d876cce065637204
1161,f233edcb76aa2fb14edd2fdb2962b220
1157,d7cba92e4b74ad040608760e1bd74cdf
1162,18484a18f7b8d9aef486fca1f424f796
1160,8d41ebb5f5d4d3283f761520653e1007
1163,00cf90963137aec8c40d2f1b8a83d9e5
1154,96a4a4f7223184ea1119fb5b20371df1
1155,60d4cf4818860e3e4c9d2c1542d1fd6e
1156,5665f8b9a42cfd49b53fd5769f00482d
1168,ba6768ef4c2a288a5222d80f664b34c4
1169,4e719ec41b47090630261db6cfdd1f55
1088,ff550125354093eedb31828997d3872f
1172,94dc8f7f5fe493b9a18d4ac472f94269
1166,a97ca71ad8b7805bb50c5c2cad3b6520
1167,663231d81e047563f8bf77bdd4732fe8
1145,d1d053d90ed85037d7eff596776bb9cf
1173,ab8d6fa49db69e299b73583424debf71
1165,bb4ee13415434dcc3f0fbab146236466
1177,b869732634296f7ae6667ab06e1da087
1178,7153026b41f8d9e633c2eb14da019430
1175,4f53b9b543fc7539831f533929e4b015
1138,6ceb2bee6d3de6522c8ed02a863846c1
1176,5f3ea956ea72c784dcaec14e84c67975
1159,f712ce6b04f79ef01edba1308ac14710
1184,b12abf93397c4baae956e4508d423140
1182,2b777dfd301d1244639742c6b7ba405a
1181,d6e17f0fae3715b9a81cc3e992d642ef
1188,e69b14a75b0eb1b277e8ba71ba8c99ed
1185,2296266eacddf5ff48d51699ce8901cb
1186,e02b25a1cf13132e084bf8bf26aef249
1180,6baf99d2d14f90b598bee7250700de9b
1179,e078df429f6d4c3d296b24bf63eb1002
1190,dceb1abdf9b56c37352b6014bf82b513
1164,497952c239af26f07da8ebea6c5525b4
1187,c3adb0e5724732d6f1a0247c241e24cb
1170,fe9ba87e3a45aca85a7326fab72798f4
1197,bc6f9888147a5817d43695e427cc90e1
1196,ad985bbc5c2480d836faa2bdc6f0eef8
1194,3ac14daab948ffa44f6ff89918bab240
1193,da1de8c2f8d15b3a62a67bd958b0ee41
1189,101738d0849c29401ec6ba2b02bc48cc
1200,bb2fd32a24282e7393bd26549a2fbe7a
1191,c6206bda560d617a589b6ab95015346e
1192,9dba212dd1094df7ebf364b30b5f3ae3
1201,dec740a449efa4af4565df4931f8f86d
1203,5ed5322f0d85cbcb167ae880a33f4864
1195,9ffdd29d63d0467a05eb13dcd4e82adf
1198,6eee50a90c4a27f52f0f1a3d191233ac
1199,7beab05465ee47b49643a87531e0b68d
1209,ce2348c9eabfe671ad43cb4f556c3812
1208,0b4915a00192dc612310a1d832b398ac
2082,32aece6ab819f8294ad2017722684007
1211,64725761847bcfa080e53a30e9843242
1206,1783152396b6823e1e7882d8d21cff22
1213,b25107bff16aba174c395f9310272faf
1204,4ab1c159e883634a45e2c3458ed00569
1212,3ffa95b778ecfd23b3d9867de952cf58
1205,71960435332ad9ebf4ecd4f3f37233e4
1202,87ff97b67f964992942ee2cfaaafd0e0
1219,9c350382dc144411ebad853ec0691b00
1217,2a3fb6fef08f5552f4c4f6f97c1e8810
1215,4ea7190340dc2a62fb04ce00daa21d12
1218,26a7470efb32a9be274d1ae8db12cb95
1207,db06f4b6eef96a82f2a6214edf1c5cca
1214,3a1793cbc5363cb2e710dee527f3e4e7
1224,99bc4f90dc4834ab6cce9abaecb200bc
1223,6826f28e0c21600ac663f4c597359bc7
1222,7577b5040144a446149389480373c87f
1221,0dc09ec38dfaed2896ec4a85a6372184
1228,e76e17e2482838f2a90c1fb19ee2066e
1227,a1cd71ece9a5f548162be067856feecf
1226,b371b0b299124a30c6a0491fd354f431
1171,d074c924e93a61575d338168b4916bb5
1220,21a34720545dba7cc77215b30c4546e2
1232,2f78f2ce9347d2ab63a43d35832fcdbd
1230,713b8767d7e6701377d1999095a28521
1229,188cf4863c6ac15720344679bc3cca6e
1231,ea2eb4fb479c6cbe12ecc363ed48c030
1236,ed6bdaf9a467e52f637532b0065483f7
1238,4b74f988913c79217bd1a4471c35be63
1235,787ae97354115196274d8cdbdc842bd1
1233,acd55a53ce8d3c3d757ed99445d0ed18
1239,414cddc776a79e6a5769c666931edf57
1241,f092efc399e3db54dcb2849a4689eed4
1240,fed507d7672ff05f2f97116c3e96d6aa
1591,5372c870644a2ece67141107195e89eb
1244,f206168e3810c0a693ae77cb81debc62
1245,d447e6d258db33ed430b54a2e1081670
1243,f12846fd757688d10a2df93930a370b8
1237,1dbe8a5ac0c1f0566bba66741f4bab74
1216,e68ef5d0da354829cd5ad87f57aec0ec
1248,0784d424de3adcb213a843c944f252b8
1249,e787194c146394caefa6a6b705c5f938
1250,3cd5f713b0a10885cf739a4f2caab4aa
1246,ebb0e110946f9205b0e6698a84cc6381
1234,459e35ed4c32a5dc8655e9ad28a6c8da
1242,7e633bc5fcab6f28c8bc43bcf3e7daf5
1255,c7b13ac68f3ce9d618991205ddeb2a25
1254,4cc9f354761318a0c855a6485d3ea1c2
1256,d515dfd4abcba475d55e5eeac46d5228
1253,d6864afe5f12ae56c9e901a4654b4584
1252,47cb7c0d88e4fff9f59df92148638f09
1259,9e19edbbf5560bc1d4716e53c9241fc9
1258,e6360bc41c2c7e90f6fd7f27065bc559
1251,254ade6ccf135f0d01ddbfc7cc2e1088
1247,bea85d7712674f815921edc6dde78963
1263,d0dcd7eabd8449f0773c2765f2c2c18e
1006,44eece870967d95b0446c8fccc2c9c59
1257,82ecb57ecb7121dd7c341ebc65007f39
1261,2926e12914691a3072e83c86f8003460
1267,fce2b6c247441f72b0ca865b71348e9d
1266,d8858486d6d7abbf067fbcaa5008ae22
1264,678919487f03bfdcd5f07e5bc9fa2fbd
1270,6b58fcc4091b8d575669c1013e3c86b4
1271,9fa724bdea87a567f23cd503e2c27969
1265,bdcfa50e1a2f07201c8a8074e98d364a
1273,150e5ffbf739e7327d4b19e21a997d8f
1272,baf6bc3d7057f861b10edd2099f09fb7
1262,d002fea47914b154dca8902d233512bf
1277,d23b5635e5b705f0efb6590f5956c15b
1276,34bff81e371631ee688cdbbbe70c11ac
1268,832e279c9421918d6853df002fc2f760
1269,f84b853c75f16e5e668ecf755b691dfd
1275,5d8afcdb8dbc9d367a40b7eeb784611f
1280,446745c5829867d3ed1669fd906644b8
1284,b61c545bf88922895e338ff92e86ad48
1282,95236378a3dcb2771395641debeece5d
1278,453931dd837d06a6edd6510c15225965
1283,d76404621cd224c8f4ecca6afac28566
1291,66ded807eaca5b0abe15d3d7fa5db202
1287,c44982213da474b92bca8f5225a55492
1290,346e8e62d7a3218d26cd26bc43fb19c9
1281,24652ddfbb0e0b91060dd5b240f1876e
1279,1e873e1249ed62a22ce8b431eaa4893f
1293,e39854898cd9189b5876763cede45553
1292,ab01b93aef6cbc6655e6f9503a5cc2b9
1289,78cde2e99bd4fcd1b06e1035a4588ed9
1174,45c980ad67a035873fbcf2485bca6dda
1288,b521b340e425f0ccbecc2cb467511f05
1225,50b7fc4028af28d4390d4a7fcb8e9fe3
1210,0ce7c09d642e23872e843be38ca81b89
1299,7961b38ccf912131f39ae22a71d25f94
1298,0c85c76b098519a0060e244969d5a491
1297,aba2734e3cd2b85e0db66cb66c24e6e5
1302,23e6c8a115309b1c563018e7f42f6c49
1303,0247bfbeeeba06b262844643fadd7557
1286,a07d56cae72592dababb7447b43cd8db
1305,0dae6397675eac2babf190993203ed50
1306,d646e882ae3782a0c2ba8479f1cd83aa
1308,c2994dfc330f3fc0f87e14b4cfb4f76f
1301,1d1a56ab1680e149a19f855da743a2d5
1307,1fe0798a1590b8722594f72db837e0b5
1300,8de5db65305f1b8593a0b804bcf8e17b
1311,c59b1f964a6df99bdba4e3f3f92fd067
1295,808b7c44fd59408af7d1c70302b03a0b
1304,05aea32730191c2d4124a0bd66797c01
1309,b4c90f7bae96f239b7c5aa61eac60e78
1314,3091e60441c45bdd2937998be7f74169
1312,56defde9cf41043883b967b7bd5782a4
1315,0ba24435aa320299586cefd47b019c8e
1319,544611a3ca684f81fca5a5343555131d
1294,ff36ed0713455e39500db74974907844
1317,4b5a71b8c74e5c924a4456735aa4810a
1318,df9541ae8907cbcd89bf928c729e1edb
1320,ece98f632937ec9b6eead36e64f05458
1325,a597a7b455c8d5259610d86deaf4739c
1324,fe5f650ee4ef44dc4d696520e5bbea5b
1322,576763c90d9f1aef9fad3b38692802de
1310,21cc5afeee8cd1c6e9c7a284fe25d62e
1313,243821a31d2a44e59ab651900fc1b617
1328,0fdfb4f2912fb2f382e1ba0ecc6710ee
1329,01c1473104ab1dfb15df350cd5375ff8
1326,824d25735adc5018286e9a31e2fcf66d
1285,58f156dca48314858ccd13fc15c7066f
1333,523a9da1b7fae4c8850fb8dd6063ba5e
1332,b0a5995079e98db9a5407ccfafb9fac0
1296,d5e3b5e95bc7b1ad8ed833470aad50c9
1316,edefbb5b6b0d38f7a890e978e4f9694d
1260,3b0d7f64f1de4b5f0fb746e325bb292f
1323,0ac1b8349fe588bca899347163b8e5b2
1338,f9508a6b1f98dcee543a4b839519b033
1331,d90f44a4420c0fe04a344d73be62a469
1339,1861b4a39a579c6215e3e4f5e476d8a5
1337,7d009f636c819601f5eb6c04db7fd2c1
1335,e4ca43f915ce23ab3a15f5ca96a73826
1336,7865ab72f34338181642a76c847d6ed9
1327,6b088780fbf508a842f2af84fdc02b83
1321,2ca78f5396b977c6e5cc6a056a8a7681
1346,769ffcf9ca6a13da4dfc0875e0391247
1343,11b945eddf482eeba367f6187af0bfa4
1347,2a647d86b952b9f48b3e5c04eabc6858
1348,7904961b2fcfedf26742c72767c28c35
1345,6d61923d70b79fa63e632a67fe2be6cc
1353,51e16f3c8ac38a672f684e2b4e3243ff
1349,71ca0473a4099ba279d01b0d2d88b9b1
1351,f3a4371cd3057824e6dbe2c5694c5aae
1350,ee84f657ae3f98db35cb255cc3843246
1355,8600f1260d5dbcd99307130a907576e4
1356,08beb29aba01314ea92e215145596e92
1354,213feece2b6d56791dc4ba849f24168b
1358,0b8c1bbe34fcbe7021622bf29ae02f55
1334,6dfa3d46b416e578aac81cffae9d98b9
1342,1fea5b7e7567e5fa715d7b9d0f456b6b
